rooms,area,city,private_offer,year,total_price,zmywarka,balkon,piwnica,telewizor,monitoring,oddzielna_kuchnia,garaz,teren_zamkniety,klimatyzacja,taras
3,71,Warszawa,0,2017.0,5900,0,1,0,0,1,0,1,0,0,0
3,46,Warszawa,0,1965.0,2700,0,1,1,0,0,0,0,0,0,0
1,22,Warszawa,0,1956.0,1400,0,0,0,0,0,0,0,0,0,0
2,42,Warszawa,1,2018.0,2400,1,1,0,1,0,0,1,0,0,0
2,45,Warszawa,1,2018.0,2900,0,1,0,1,0,0,1,1,0,0
3,67,Warszawa,1,2009.0,3101,1,1,0,0,1,0,1,1,0,0
3,78,Warszawa,1,2008.0,3500,1,0,0,1,1,0,1,1,0,0
2,50,Warszawa,1,1950.0,2800,1,0,0,1,0,0,0,0,0,0
3,79,Warszawa,1,2015.0,4550,1,0,0,0,0,0,1,1,0,1
1,36,Warszawa,0,2019.0,2300,0,1,0,0,1,0,0,1,0,0
2,54,Warszawa,0,2001.0,2800,0,1,0,0,1,1,1,0,0,0
3,49,Warszawa,0,2018.0,3500,1,1,0,1,0,0,1,0,0,0
2,43,Warszawa,1,2017.0,2640,1,1,1,1,1,0,1,1,0,0
1,34,Warszawa,0,2020.0,2500,1,0,0,0,1,0,1,0,0,0
2,39,Warszawa,0,2020.0,2200,0,1,0,0,1,0,0,0,0,0
2,39,Warszawa,0,1963.0,1800,0,1,1,0,0,1,0,0,0,0
3,79,Warszawa,1,1992.0,3740,1,1,1,0,0,0,0,1,0,0
3,77,Warszawa,0,1929.0,3990,1,0,1,1,0,1,0,1,1,0
2,42,Warszawa,1,2013.0,2500,0,1,0,1,1,0,1,1,0,0
3,70,Warszawa,1,2007.0,3600,1,0,0,1,1,0,1,1,0,1
3,54,Warszawa,1,1975.0,2800,1,1,1,0,0,0,0,0,0,0
3,49,Warszawa,0,1969.0,2400,0,1,0,1,0,1,0,0,0,0
1,30,Warszawa,0,1920.0,1900,0,1,1,0,0,0,0,0,0,0
2,40,Warszawa,1,2006.0,2100,1,1,0,1,1,0,0,1,0,0
1,26,Warszawa,1,2015.0,1900,0,1,0,0,1,0,0,1,0,0
2,42,Warszawa,1,2020.0,2750,1,1,0,1,0,0,1,1,1,0
2,50,Warszawa,1,2005.0,2500,1,1,0,0,1,0,1,1,0,0
2,43,Warszawa,1,2016.0,2600,0,1,1,0,0,0,1,1,0,0
2,48,Warszawa,1,2006.0,2550,1,1,0,0,1,0,1,1,0,0
3,57,Warszawa,1,1936.0,2600,1,1,1,1,0,0,0,0,0,0
2,40,Warszawa,0,2020.0,3000,0,0,0,0,1,0,1,0,0,0
2,60,Warszawa,1,2010.0,4270,1,1,0,1,1,0,1,0,1,0
2,42,Warszawa,1,2018.0,2230,1,1,0,0,0,0,1,1,0,0
2,50,Warszawa,1,2010.0,2700,1,1,0,1,1,1,1,1,0,0
2,43,Warszawa,0,2019.0,3500,0,1,0,0,1,0,0,0,0,0
2,40,Warszawa,1,1985.0,2230,0,1,1,0,0,1,0,0,0,0
1,36,Warszawa,1,2000.0,1800,0,1,0,0,1,1,0,0,0,0
2,47,Warszawa,1,1976.0,2300,1,1,1,1,0,1,0,0,1,0
1,28,Warszawa,1,2016.0,2100,1,1,0,0,1,0,0,1,0,1
2,45,Warszawa,1,2019.0,2500,1,1,0,1,1,0,0,1,0,0
2,50,Warszawa,0,2020.0,3000,1,1,0,0,1,0,1,0,1,0
2,46,Warszawa,0,2017.0,2600,0,0,0,0,1,0,1,0,0,0
2,62,Warszawa,1,1936.0,4000,1,1,1,1,0,0,0,0,0,0
2,33,Warszawa,1,1914.0,2500,1,1,0,1,1,0,0,1,0,0
2,60,Warszawa,0,2001.0,3900,0,0,0,0,1,0,0,0,0,1
2,50,Warszawa,0,2020.0,2500,0,0,0,0,1,0,1,0,0,1
2,53,Warszawa,0,2010.0,3000,0,1,1,0,1,0,1,0,0,0
2,42,Warszawa,0,2020.0,2502,0,1,0,0,1,0,1,0,0,0
4,76,Warszawa,1,2020.0,5225,1,0,0,0,1,0,1,0,0,1
4,84,Warszawa,0,2015.0,5402,0,0,0,0,1,0,1,0,0,0
3,71,Warszawa,0,1931.0,3400,0,0,0,0,0,0,0,0,0,0
3,80,Warszawa,1,2007.0,4300,1,1,0,1,1,0,1,0,0,0
3,71,Warszawa,0,1931.0,3400,1,0,1,0,0,1,0,0,0,0
2,31,Warszawa,0,2020.0,2590,1,1,0,0,1,0,1,1,1,0
1,41,Warszawa,1,1990.0,2090,1,1,0,0,0,1,0,1,0,0
3,48,Warszawa,1,1970.0,2250,0,1,0,1,0,1,0,0,0,0
3,56,Warszawa,0,2020.0,3210,1,1,0,0,1,1,1,0,0,0
2,31,Warszawa,0,2020.0,2590,1,1,0,1,1,0,1,1,1,0
2,44,Warszawa,1,2020.0,2400,1,1,0,1,1,0,1,0,0,0
2,57,Warszawa,0,2016.0,4300,1,1,0,1,1,0,1,0,0,0
2,37,Warszawa,1,2019.0,2600,1,1,0,1,1,0,0,1,0,0
2,42,Warszawa,1,2020.0,2800,1,1,0,1,1,0,1,1,1,0
2,43,Warszawa,1,2017.0,2600,1,1,0,0,1,0,1,1,0,1
2,40,Warszawa,0,2017.0,2500,0,1,0,0,0,0,0,0,0,0
2,27,Warszawa,0,1953.0,1700,0,0,0,0,0,0,0,0,0,0
1,30,Warszawa,0,2004.0,1600,0,0,0,0,0,1,1,0,0,0
1,25,Warszawa,0,2020.0,2100,0,1,0,0,0,0,1,0,0,0
2,35,Warszawa,0,1970.0,1800,0,1,0,0,0,1,0,0,0,0
2,45,Warszawa,1,2008.0,2500,1,1,0,1,1,0,1,1,1,0
2,55,Warszawa,0,1955.0,2599,0,0,0,0,0,0,0,0,0,0
2,46,Warszawa,1,2006.0,2300,0,1,0,0,1,0,1,1,0,0
1,37,Warszawa,1,2012.0,2450,1,1,0,1,1,1,1,1,0,0
1,33,Warszawa,1,2020.0,2200,1,0,0,1,1,0,1,1,0,1
2,50,Warszawa,1,2020.0,2950,1,1,0,0,1,0,1,0,0,0
1,18,Warszawa,1,2017.0,1298,0,0,1,0,0,0,0,0,0,0
2,40,Warszawa,1,2010.0,2100,1,1,0,1,1,1,0,1,1,1
1,30,Warszawa,0,2008.0,1700,0,1,0,0,1,0,1,1,0,0
2,42,Warszawa,1,2019.0,2560,1,1,0,0,1,0,1,0,0,0
2,36,Warszawa,0,2018.0,2400,1,1,0,1,1,0,1,0,0,0
2,48,Warszawa,1,2013.0,2500,1,1,0,0,1,0,1,0,0,0
1,27,Warszawa,1,2014.0,1950,1,0,0,0,0,1,0,1,0,0
1,18,Warszawa,1,2015.0,1348,0,0,0,0,0,1,0,0,0,0
2,30,Warszawa,1,2019.0,1900,1,1,0,1,1,1,0,1,0,0
2,44,Warszawa,1,2017.0,2750,1,1,0,0,1,0,0,1,1,0
3,118,Warszawa,0,2005.0,8000,0,1,1,0,1,0,0,0,0,0
2,37,Warszawa,1,1980.0,2050,0,1,1,0,1,1,0,0,0,0
2,29,Warszawa,0,1980.0,2500,0,0,1,0,0,0,0,0,0,0
2,48,Warszawa,0,2018.0,2599,1,1,0,0,0,1,1,0,0,0
2,38,Warszawa,1,2015.0,2500,1,1,0,1,1,1,1,0,0,0
1,26,Warszawa,1,2019.0,1680,0,1,0,0,0,0,0,0,0,0
2,52,Warszawa,1,2019.0,2500,1,1,0,0,1,1,1,1,0,0
2,45,Warszawa,0,2018.0,2950,1,0,0,1,1,0,1,1,0,1
1,23,Warszawa,0,1950.0,1800,0,0,0,0,0,0,0,0,0,0
2,37,Warszawa,0,2010.0,2400,0,1,0,0,1,0,1,0,0,0
2,50,Warszawa,0,1984.0,2500,0,0,0,0,0,0,0,0,0,0
3,66,Warszawa,1,1955.0,4000,0,0,0,0,1,1,0,1,0,0
1,27,Warszawa,1,2020.0,1950,1,1,0,0,1,0,0,0,0,0
3,70,Warszawa,0,2019.0,4000,0,1,0,0,1,0,0,0,0,0
1,24,Warszawa,1,1970.0,1597,1,1,0,0,1,0,0,0,0,0
1,35,Warszawa,0,2011.0,1750,0,0,0,0,0,0,0,0,0,0
1,26,Warszawa,1,1950.0,1800,0,0,1,0,0,0,1,1,0,0
3,65,Warszawa,1,2013.0,3000,1,1,0,1,0,0,1,0,0,1
3,47,Warszawa,0,1970.0,2200,0,0,0,0,0,0,0,0,0,0
2,56,Warszawa,1,1960.0,2600,1,0,1,1,0,1,0,0,0,0
3,52,Warszawa,0,2020.0,4500,0,1,0,0,1,0,0,1,0,0
2,31,Warszawa,0,2016.0,2500,0,1,0,0,1,0,0,1,0,0
2,50,Warszawa,0,2004.0,2800,0,0,0,0,1,0,1,0,0,0
1,35,Warszawa,1,2020.0,2000,1,1,0,0,1,1,1,0,0,0
1,30,Warszawa,1,1968.0,1880,0,0,1,1,1,1,0,0,0,0
2,54,Warszawa,0,2010.0,3000,0,0,0,0,0,0,0,0,0,0
2,31,Warszawa,0,2016.0,2300,0,1,0,0,1,0,0,1,0,0
3,160,Warszawa,0,1930.0,10000,0,0,0,0,0,0,0,0,0,0
2,50,Warszawa,0,2008.0,3500,0,0,0,0,1,0,0,0,0,0
2,30,Warszawa,1,2020.0,2300,1,1,0,1,1,0,0,0,0,0
3,50,Warszawa,1,1985.0,3000,1,1,1,1,0,0,1,0,0,0
2,90,Warszawa,0,2009.0,5500,0,1,0,0,1,0,1,1,0,0
2,38,Warszawa,0,2020.0,2850,1,1,0,0,1,0,1,0,0,0
2,42,Warszawa,1,2020.0,2750,1,1,0,1,0,0,1,1,1,0
1,31,Warszawa,0,2018.0,2800,0,1,0,0,1,0,0,0,0,0
3,65,Warszawa,0,2019.0,4400,0,1,0,0,0,0,1,0,0,0
1,28,Warszawa,1,2006.0,2150,1,1,0,1,1,0,0,1,0,0
3,69,Warszawa,1,2020.0,3700,1,1,1,1,1,0,1,0,0,0
2,51,Warszawa,1,2006.0,2500,1,1,0,1,1,0,0,1,1,0
1,36,Warszawa,1,1938.0,1700,0,1,0,1,0,1,0,1,0,0
3,105,Warszawa,0,2008.0,6675,0,1,0,0,0,0,1,0,0,0
2,45,Warszawa,1,2019.0,3000,1,1,0,1,1,0,1,1,0,0
4,130,Warszawa,0,2007.0,9501,0,1,0,0,1,0,1,1,1,0
2,49,Warszawa,0,1956.0,2400,1,0,0,0,0,0,0,0,0,0
4,97,Warszawa,0,2012.0,4700,0,0,0,0,1,0,1,0,0,0
3,46,Warszawa,0,1960.0,2102,0,1,1,0,1,0,0,0,0,0
2,58,Warszawa,0,2017.0,2700,0,1,0,0,0,1,1,0,0,0
3,68,Warszawa,0,2020.0,4680,0,1,0,0,1,0,1,0,0,0
1,40,Warszawa,0,1956.0,2500,1,1,0,1,0,0,0,0,0,0
3,48,Warszawa,0,1972.0,2600,0,1,1,0,0,0,1,0,0,0
1,28,Warszawa,0,2020.0,2100,0,1,0,0,0,0,0,0,0,0
1,26,Warszawa,1,2019.0,1680,0,1,0,0,0,0,0,0,0,0
2,40,Pruszków,1,1961.0,1780,0,1,0,1,0,0,0,0,0,0
2,66,Warszawa,0,2020.0,3700,1,1,0,0,1,0,1,0,0,0
1,30,Warszawa,0,1950.0,1350,0,1,0,0,0,0,0,0,0,0
2,45,Warszawa,0,2005.0,2500,0,1,0,0,1,0,1,0,0,0
2,51,Warszawa,1,2018.0,3000,1,0,0,0,1,0,1,1,0,0
2,45,Warszawa,1,2020.0,2600,1,1,0,0,1,0,1,0,0,0
1,32,Warszawa,1,1980.0,1700,0,0,1,1,0,1,0,0,0,0
1,28,Warszawa,0,1979.0,1680,1,1,0,0,1,1,0,0,0,0
2,42,Warszawa,0,2020.0,2800,1,0,0,0,0,0,0,0,0,0
2,49,Warszawa,0,2009.0,3300,0,1,0,0,1,0,1,0,0,0
2,36,Warszawa,0,2020.0,2500,0,1,0,0,0,0,1,0,0,0
2,57,Warszawa,1,2010.0,2550,1,1,0,0,0,0,0,0,0,0
2,44,Warszawa,0,2018.0,2301,1,1,0,0,1,0,1,1,0,0
1,27,Warszawa,0,1970.0,1700,0,0,1,0,0,0,1,0,0,0
1,29,Warszawa,1,2017.0,2400,1,1,1,1,1,1,1,0,0,0
3,87,Warszawa,0,2002.0,4600,0,0,0,0,1,0,0,0,0,0
2,54,Warszawa,1,2001.0,2650,1,1,0,0,0,1,1,1,0,0
3,56,Warszawa,0,2000.0,2600,0,1,0,1,1,0,1,1,0,0
1,27,Warszawa,0,2020.0,2000,0,1,0,0,1,0,1,1,0,0
2,35,Warszawa,0,1937.0,1570,0,1,0,0,0,0,0,0,0,0
2,48,Warszawa,0,1972.0,2710,0,1,0,0,0,0,0,0,0,0
2,31,Warszawa,1,2019.0,2100,0,0,0,0,0,0,0,0,0,0
2,44,Warszawa,0,2018.0,2150,0,1,0,0,1,0,1,0,0,0
2,36,Warszawa,0,2019.0,1901,1,0,0,0,1,0,0,1,0,0
2,42,Warszawa,0,2012.0,2151,0,1,0,1,1,0,1,1,0,0
3,85,Warszawa,0,2010.0,5490,0,0,0,0,0,0,1,0,0,1
3,100,Warszawa,0,2008.0,8000,0,1,0,0,1,0,1,0,1,0
2,47,Warszawa,0,2019.0,2501,1,1,0,1,1,0,1,1,0,0
1,33,Warszawa,1,2000.0,1650,0,1,0,0,1,0,0,0,0,1
3,64,Warszawa,0,2018.0,4000,1,1,0,1,1,0,1,1,0,0
1,44,Warszawa,1,2010.0,2500,1,0,0,1,1,0,1,1,0,0
2,46,Warszawa,1,1955.0,2750,1,1,1,1,1,1,0,1,0,0
2,35,Warszawa,0,1957.0,2300,0,1,0,0,0,1,0,0,0,0
2,40,Warszawa,1,2010.0,2100,1,1,0,1,1,1,0,1,1,1
2,36,Warszawa,1,2016.0,2300,1,0,0,0,1,0,0,1,0,1
2,40,Warszawa,1,2017.0,2700,1,1,0,1,1,0,1,0,1,0
2,46,Warszawa,0,2020.0,3120,0,1,0,0,1,0,1,0,0,0
2,50,Warszawa,1,2006.0,2500,0,1,0,0,1,1,1,1,0,0
2,72,Warszawa,0,2010.0,4500,0,1,0,0,1,0,1,0,0,0
2,72,Warszawa,0,2009.0,4500,0,1,0,0,1,0,0,0,0,0
3,72,Warszawa,0,2020.0,4500,0,1,0,0,1,0,1,0,0,0
3,90,Warszawa,0,2006.0,5370,0,0,0,0,1,0,1,0,0,0
2,32,Warszawa,1,1970.0,2001,1,0,0,0,0,0,1,0,0,0
2,45,Warszawa,0,2014.0,2800,1,1,0,1,1,0,1,1,0,0
2,60,Warszawa,0,2010.0,3400,0,1,0,0,1,0,1,0,0,0
1,25,Warszawa,1,1970.0,1800,0,1,0,0,0,1,0,1,0,0
3,108,Warszawa,0,2009.0,6000,1,1,0,1,0,1,1,0,1,0
2,34,Warszawa,0,2019.0,2500,0,1,0,0,1,0,1,0,0,0
2,58,Warszawa,0,2010.0,4140,0,1,0,0,1,0,1,0,0,0
2,33,Warszawa,0,2006.0,2400,0,0,0,0,1,1,1,0,0,0
3,55,Warszawa,0,2015.0,3500,0,0,0,0,1,0,1,0,0,0
1,46,Warszawa,0,1950.0,2670,0,0,1,0,0,0,1,0,0,0
1,31,Warszawa,0,1940.0,1600,0,1,1,0,0,0,1,0,0,0
2,41,Warszawa,0,2019.0,2490,0,1,0,0,0,0,1,0,0,0
3,80,Warszawa,0,2011.0,5502,0,1,0,0,1,0,1,0,1,1
2,42,Warszawa,0,2020.0,2377,0,1,0,0,1,0,1,0,0,0
2,40,Warszawa,0,2010.0,2900,0,1,0,0,1,0,1,0,0,0
2,37,Warszawa,0,1930.0,2402,0,0,0,0,0,0,1,0,0,0
1,39,Warszawa,0,1960.0,1920,0,1,1,0,0,1,1,0,0,0
3,60,Warszawa,0,2003.0,3100,0,1,0,0,0,0,1,0,0,0
2,49,Warszawa,0,1918.0,2500,0,0,0,0,0,1,1,0,0,0
2,43,Warszawa,0,1932.0,2800,0,0,0,0,0,0,1,0,0,0
2,40,Warszawa,0,1968.0,2300,0,1,0,0,0,0,1,0,0,0
1,40,Warszawa,0,1950.0,2500,0,1,0,0,0,1,1,0,0,0
1,42,Warszawa,0,2010.0,2400,0,0,0,0,1,0,1,0,0,0
3,71,Warszawa,1,2012.0,3200,1,1,0,0,1,1,1,1,0,0
1,28,Warszawa,0,2000.0,1700,0,1,0,0,0,0,0,0,0,0
3,79,Warszawa,0,2005.0,4300,0,1,0,0,0,0,1,0,0,0
1,39,Warszawa,1,1982.0,2000,1,1,0,0,1,1,1,1,0,0
1,30,Warszawa,0,2020.0,1500,1,0,0,0,0,0,1,1,0,0
2,40,Warszawa,0,2001.0,2300,1,1,0,1,1,0,1,1,0,0
3,73,Warszawa,0,2013.0,4500,1,1,0,0,0,1,1,0,1,0
2,44,Warszawa,0,1947.0,2300,0,0,1,0,1,1,0,0,0,0
3,90,Warszawa,0,1920.0,6000,0,0,0,0,1,0,1,1,1,1
2,48,Warszawa,0,1972.0,2300,0,1,0,0,0,1,0,0,0,0
2,37,Warszawa,0,2001.0,1800,0,1,0,0,0,0,0,0,0,0
4,74,Warszawa,0,2008.0,3300,0,1,0,0,0,0,1,0,0,0
1,35,Warszawa,1,2019.0,1651,0,1,0,0,1,1,0,1,0,1
4,150,Warszawa,0,2006.0,8990,0,1,0,0,1,0,1,1,0,0
2,40,Warszawa,0,1958.0,2895,1,1,0,0,0,0,0,0,0,0
2,30,Warszawa,0,1955.0,1600,0,0,1,0,0,0,0,0,0,0
2,55,Warszawa,0,2013.0,3300,0,1,0,0,1,0,1,0,0,0
2,60,Warszawa,0,1927.0,3200,0,0,0,0,0,1,0,0,0,0
2,55,Warszawa,0,2006.0,3500,0,1,0,0,1,0,1,0,0,0
3,94,Warszawa,0,1904.0,5500,0,0,0,0,0,0,0,0,0,0
2,49,Warszawa,0,2019.0,4000,0,1,0,0,1,0,1,0,0,0
2,49,Warszawa,0,2020.0,3499,1,1,0,1,0,0,1,0,0,1
1,27,Warszawa,1,1976.0,1650,0,1,0,0,0,1,0,0,0,0
3,69,Warszawa,0,2019.0,3099,0,1,0,0,0,0,1,0,0,0
2,55,Warszawa,0,2012.0,2800,1,1,0,1,1,0,1,1,0,0
3,50,Warszawa,0,1990.0,3200,0,1,0,0,0,0,1,0,0,0
3,74,Warszawa,0,2013.0,4500,1,1,0,1,1,0,1,1,0,0
3,76,Warszawa,0,2002.0,3800,1,1,0,1,1,0,1,1,0,0
4,65,Warszawa,0,1980.0,3599,0,1,1,0,0,0,0,0,0,0
2,58,Warszawa,0,2015.0,2600,1,0,0,1,0,0,1,0,0,0
2,57,Radom,1,2019.0,2100,1,1,0,0,1,1,1,0,1,0
1,24,Warszawa,0,2018.0,1600,0,0,0,0,0,0,0,0,0,0
4,110,Warszawa,0,2002.0,5000,0,0,0,0,1,0,1,1,0,1
2,47,Warszawa,0,2005.0,2200,0,1,0,0,0,0,1,0,0,0
2,63,Warszawa,0,1931.0,3500,0,1,1,0,0,0,0,0,0,0
1,33,Warszawa,0,2001.0,1852,0,0,0,0,0,0,1,0,0,0
2,46,Warszawa,0,2020.0,3999,0,0,0,0,0,0,1,0,0,0
2,57,Warszawa,0,1931.0,4299,0,0,0,0,0,0,0,0,0,0
1,30,Warszawa,0,1936.0,2400,0,0,0,0,1,0,0,0,0,0
3,39,Warszawa,1,2020.0,2490,1,0,1,1,0,0,0,1,0,0
1,30,Warszawa,0,1936.0,2400,0,0,0,0,1,0,0,0,0,0
2,35,Warszawa,0,2019.0,2600,0,0,0,0,1,0,0,0,0,0
3,80,Warszawa,0,2003.0,3600,0,0,0,0,0,0,0,0,0,0
2,40,Warszawa,0,2012.0,2100,0,1,0,0,1,0,1,0,0,0
2,50,Warszawa,0,2015.0,2700,0,1,0,1,0,1,1,0,0,0
2,50,Warszawa,1,2020.0,3499,1,1,0,1,0,0,1,0,0,0
4,65,Warszawa,0,1963.0,3500,0,0,0,0,0,0,0,0,0,0
1,28,Warszawa,0,2020.0,2201,0,0,0,0,0,0,0,0,0,0
2,33,Warszawa,0,2016.0,2000,0,1,0,0,1,0,0,0,0,0
2,45,Warszawa,0,2013.0,2500,0,1,0,0,1,0,1,0,0,0
2,43,Warszawa,0,2008.0,2000,1,0,1,0,1,0,1,1,0,1
2,50,Warszawa,0,2017.0,2700,0,1,0,0,1,0,1,0,0,0
2,51,Pruszków,0,2020.0,2600,1,0,0,0,0,1,0,0,0,0
4,98,Warszawa,0,2019.0,7250,0,1,0,0,1,1,1,0,0,0
2,28,Warszawa,0,1972.0,2000,0,0,0,0,0,0,0,0,0,0
1,25,Warszawa,1,1980.0,1750,0,1,1,0,0,0,0,0,0,0
3,87,Warszawa,0,2000.0,4600,0,0,0,0,0,0,0,0,0,0
1,33,Warszawa,0,2019.0,3000,0,1,0,0,0,0,1,0,0,0
3,76,Warszawa,0,2000.0,3800,0,0,0,0,0,0,0,0,0,0
1,28,Warszawa,0,1968.0,1850,0,1,0,0,0,0,0,0,0,0
5,165,Warszawa,0,2000.0,7900,0,1,0,0,0,0,1,0,0,0
4,140,Warszawa,0,2006.0,12000,0,0,0,0,1,0,1,1,0,1
2,45,Warszawa,0,2014.0,2500,0,1,0,0,0,0,1,1,0,0
2,40,Warszawa,0,2017.0,2900,0,0,0,1,0,0,0,1,0,0
2,35,Warszawa,0,1962.0,1600,0,0,0,0,0,0,0,0,0,0
1,41,Warszawa,0,2018.0,2200,0,0,0,0,0,0,0,0,0,0
1,40,Warszawa,0,2003.0,1801,0,1,0,0,1,0,1,1,0,0
3,61,Warszawa,0,2020.0,4100,1,1,0,1,1,0,0,1,0,0
2,78,Warszawa,0,2007.0,5500,0,0,0,0,0,0,1,0,0,0
2,54,Warszawa,0,2020.0,4600,1,1,0,1,1,0,1,1,0,0
1,37,Warszawa,0,1961.0,2200,0,0,0,0,1,1,0,0,0,0
1,34,Warszawa,0,2008.0,1600,1,1,0,0,1,0,0,0,0,0
3,62,Warszawa,0,2015.0,4400,0,0,0,0,1,0,1,0,0,1
3,72,Warszawa,1,1930.0,3600,1,0,1,1,0,1,0,0,0,0
4,74,Warszawa,1,2018.0,4900,1,1,0,0,1,0,1,0,0,0
2,50,Warszawa,1,1928.0,3200,1,0,0,1,0,0,0,0,0,0
2,42,Warszawa,0,1975.0,2200,0,0,0,0,0,0,0,0,0,0
1,30,Warszawa,0,1960.0,1600,0,1,0,0,0,0,0,0,0,0
3,67,Warszawa,0,2010.0,4100,1,0,0,1,1,0,1,0,0,1
3,60,Warszawa,0,2016.0,4100,0,1,0,0,1,0,1,0,0,0
3,137,Warszawa,0,2010.0,9000,0,0,0,0,0,0,0,0,0,0
2,50,Warszawa,0,1970.0,2400,0,1,0,1,0,0,0,0,1,0
1,29,Warszawa,0,2016.0,1900,0,0,0,0,0,0,0,0,0,0
3,47,Warszawa,0,2019.0,2500,0,1,0,0,0,0,0,0,0,0
3,56,Warszawa,0,2018.0,3450,0,0,0,0,1,0,1,0,0,0
2,35,Warszawa,0,2010.0,2150,1,0,0,1,1,0,1,1,0,1
1,32,Warszawa,0,1970.0,2000,0,0,0,0,1,0,0,0,0,0
1,30,Warszawa,0,2020.0,1500,1,0,0,0,0,0,1,1,0,0
2,53,Warszawa,1,2011.0,2600,1,1,0,0,1,0,1,1,0,0
4,84,Warszawa,0,1995.0,4000,0,1,0,0,0,0,0,0,0,0
4,128,Warszawa,0,2006.0,6100,0,0,0,0,1,0,1,0,0,0
3,78,Warszawa,0,1999.0,3600,1,1,0,0,1,0,1,0,0,0
2,32,Warszawa,0,1950.0,2900,0,1,0,0,0,0,0,0,0,0
2,60,Warszawa,0,2012.0,2999,0,1,0,0,1,0,1,0,0,0
3,67,Warszawa,0,2016.0,3200,0,1,0,0,1,0,1,0,0,0
2,45,Warszawa,0,1965.0,3100,0,1,1,0,0,0,0,0,0,0
1,30,Warszawa,0,2019.0,2000,0,0,0,0,0,0,0,0,0,0
2,61,Warszawa,0,2012.0,3500,0,0,0,0,1,0,1,0,0,0
3,62,Warszawa,0,1937.0,2800,0,1,1,0,0,0,1,0,0,0
2,32,Warszawa,0,1937.0,2100,0,1,0,0,0,0,0,0,0,0
2,51,Warszawa,0,2004.0,2500,0,1,0,0,1,0,0,0,0,0
2,48,Warszawa,0,2002.0,2200,0,1,0,0,1,0,0,0,0,0
2,43,Warszawa,1,2018.0,2600,1,1,0,1,1,1,0,1,1,0
2,30,Warszawa,1,2018.0,2250,1,0,0,1,1,0,1,1,0,1
2,41,Warszawa,0,2017.0,2650,0,1,0,0,0,0,1,0,0,0
3,45,Warszawa,1,2014.0,2500,0,1,0,0,0,0,0,0,0,0
2,44,Warszawa,0,1980.0,2300,0,1,1,0,0,0,0,0,0,0
4,99,Warszawa,0,2019.0,6200,1,1,0,0,0,1,1,0,1,0
3,48,Warszawa,0,1970.0,3180,0,0,0,0,0,0,0,0,0,0
2,49,Warszawa,1,2008.0,2500,1,1,0,0,1,1,1,0,0,0
5,125,Warszawa,0,2014.0,7080,0,0,0,0,0,1,1,0,0,1
3,74,Warszawa,0,2019.0,4200,1,1,0,1,1,0,1,1,0,0
2,46,Warszawa,1,2020.0,2290,0,1,0,0,1,0,1,0,0,0
1,23,Warszawa,0,1938.0,1900,0,1,1,0,0,1,0,0,0,0
2,48,Warszawa,1,1989.0,2200,1,1,0,0,0,1,0,0,0,0
1,27,Warszawa,0,1970.0,1700,0,1,0,0,0,1,0,0,0,0
1,34,Warszawa,0,2008.0,2100,1,1,0,1,1,0,1,1,0,1
2,50,Warszawa,0,1912.0,3600,0,1,0,0,0,0,0,0,0,0
2,60,Warszawa,1,2020.0,3501,1,0,0,1,0,0,1,0,0,1
3,56,Warszawa,0,2000.0,2600,0,1,0,1,1,0,1,1,0,0
2,44,Warszawa,1,2015.0,2500,1,1,0,1,1,0,1,1,0,0
1,34,Warszawa,1,1939.0,2500,0,0,0,1,1,1,0,0,1,0
1,35,Warszawa,1,2006.0,1800,0,0,0,0,1,1,1,1,0,0
2,38,Warszawa,0,1999.0,1800,0,1,0,0,1,0,0,0,0,0
2,39,Warszawa,0,1970.0,1800,0,1,1,0,0,0,0,0,0,0
2,58,Warszawa,0,2016.0,3800,0,1,0,0,1,0,0,0,0,0
1,37,Warszawa,0,1935.0,1700,0,0,0,0,0,0,0,0,0,0
2,43,Warszawa,0,2019.0,2650,1,1,0,1,1,0,1,1,0,0
2,38,Warszawa,1,2017.0,2150,1,1,0,1,1,0,0,0,0,1
2,35,Warszawa,1,2018.0,2150,1,0,0,1,1,0,0,1,0,0
2,38,Warszawa,1,2020.0,2100,1,1,0,1,0,0,0,0,0,0
2,66,Warszawa,0,2008.0,3580,0,1,0,0,1,0,1,0,0,0
2,29,Warszawa,0,2020.0,2100,0,1,0,0,1,0,1,0,0,0
2,29,Warszawa,0,2020.0,2100,0,1,0,0,1,0,1,0,0,0
3,94,Warszawa,0,2013.0,5950,0,1,0,0,0,0,1,0,0,0
1,30,Warszawa,0,2005.0,2000,0,0,0,0,0,1,0,0,0,0
3,75,Warszawa,0,2006.0,3700,0,1,0,0,0,0,1,0,0,0
1,25,Warszawa,0,1956.0,1700,0,0,0,0,0,0,0,0,0,0
1,31,Warszawa,1,2019.0,2300,1,0,0,1,1,0,1,1,0,0
2,40,Warszawa,0,2007.0,2050,1,1,0,0,0,0,1,0,0,0
2,42,Warszawa,0,2020.0,2400,0,1,0,0,0,0,1,0,0,0
2,38,Pruszków,1,2007.0,1800,1,1,0,1,1,0,0,0,0,0
1,40,Warszawa,0,1956.0,1900,0,0,0,0,0,0,0,0,0,0
2,56,Warszawa,0,1932.0,3000,0,1,0,0,0,0,0,0,0,0
2,50,Warszawa,0,1950.0,3400,0,0,0,0,0,0,1,0,0,1
5,132,Warszawa,0,2018.0,8002,0,1,1,0,1,0,1,0,1,0
2,34,Warszawa,0,2015.0,1800,0,0,0,0,0,0,0,0,1,0
